,address,city,zip,State
3744,94 COLUMBIA ST ,seattle,98104.0,WA
3754,4411 STONE WAY N ,seattle,98103.0,WA
3764,1429 1ST AVE ,seattle,98101.0,WA
3776,3416 W MCGRAW ST ,seattle,98199.0,WA
3793,6508 ROOSEVELT WAY NE,seattle,98115.0,WA
3802,2695 NE VILLAGE LN,seattle,98105.0,WA
3814,8516 GREENWOOD AVE N ,seattle,98103.0,WA
3819,4106 BROOKLYN AVE NE ,seattle,98105.0,WA
3831,10641 16TH AVE SW ,seattle,98146.0,WA
3836,1531 MELROSE AVE,seattle,98122.0,WA
3842,9614 14TH AVE SW,seattle,98106.0,WA
3845,107 1ST AVE S ,seattle,98104.0,WA
3851,95 PINE ST,seattle,98101.0,WA
3860,4433 S GRAHAM ST ,seattle,98118.0,WA
3867,4001 GILMAN AVE W ,seattle,98199.0,WA
3878,456 N 36TH ST ,seattle,98103.0,WA
3889,1621 E OLIVE WAY ,seattle,98102.0,WA
3896,806 12TH AVE,seattle,98122.0,WA
3902,701 5TH AVE,seattle,98104.0,WA
3905,601 2ND AVE,seattle,98104.0,WA
3906,1043 S JACKSON ST #104,seattle,98104.0,WA
3912,2100 24TH AVE S ,seattle,98144.0,WA
3917,2260 1ST AVE S ,seattle,98134.0,WA
3930,1221 MADISON ST,seattle,98104.0,WA
3934,1919 POST ALY ,seattle,98101.0,WA
3942,1200 3RD AVE 120,seattle,98101.0,WA
3949,1211 PINE ST,seattle,98101.0,WA
3952,2524 16TH AVE S ,seattle,98144.0,WA
3953,2301 N 45TH ST ,seattle,98103.0,WA
3963,2338 RAINIER AVE S,seattle,98144.0,WA
3967,2255 NE 65TH ST ,seattle,98115.0,WA
3971,425 CEDAR ST ,seattle,98121.0,WA
3994,1801 N 34TH ST ,seattle,98103.0,WA
4003,7500 25TH AVE NE ,seattle,98115.0,WA
4007,7311 GREENWOOD AVE N ,seattle,98103.0,WA
4020,6000 PHINNEY AVE N ,seattle,98103.0,WA
4032,4542 CALIFORNIA AVE SW ,seattle,98116.0,WA
4043,207 1ST AVE S ,seattle,98104.0,WA
4053,2809 THORNDYKE AVE W #A,seattle,98199.0,WA
4054,6049 SEAVIEW AVE NW ,seattle,98107.0,WA
4069,615 W MCGRAW ST,seattle,98119.0,WA
4080,2865 EASTLAKE AVE E,seattle,98102.0,WA
4082,1001 FAIRVIEW AVE N #1800,seattle,98109.0,WA
4094,1404 E PINE ST,seattle,98122.0,WA
4096,513 N 36TH ST ,seattle,98103.0,WA
4103,2101 4TH AVE #140,seattle,98121.0,WA
4107,2650 NE UNIVERSITY VILLAGE ST,seattle,98105.0,WA
4120,4139 UNIVERSITY WAY NE ,seattle,98105.0,WA
4129,8917 ROOSEVELT WAY NE ,seattle,98115.0,WA
4140,4725 CALIFORNIA AVE SW ,seattle,98116.0,WA
4144,4142 UNIVERSITY WAY NE,seattle,98105.0,WA
4149,9447 RAINIER AVE S,seattle,98118.0,WA
4160,2201 ALASKAN WAY ,seattle,98121.0,WA
4174,5101 25th AVE NE #2-3,seattle,98105.0,WA
4179,518 6TH AVE S ,seattle,98104.0,WA
4186,1319 N 49TH ST,seattle,98103.0,WA
4192,1101 E PIKE ST ,seattle,98122.0,WA
4194,2300 NE 65TH ST ,seattle,98115.0,WA
4205,5407 20TH AVE NW,seattle,98107.0,WA
4212,1531 14TH AVE ,seattle,98122.0,WA
4222,517 S WELLER ST ,seattle,98104.0,WA
4230,1613 W DRAVUS ST ,seattle,98119.0,WA
4246,10 BOSTON ST ,seattle,98109.0,WA
4256,4343 UNIVERSITY WAY NE ,seattle,98105.0,WA
4268,1936 HARBOR AVE SW ,seattle,98126.0,WA
4283,1000 E PIKE ST,seattle,98122.0,WA
4287,327 NE Thornton PL,seattle,98125.0,WA
4293,1212 S MAIN ST #A ,seattle,98144.0,WA
4302,5327 BALLARD AVE NW,seattle,98107.0,WA
4304,9019 AURORA AVE N ,seattle,98103.0,WA
4314,2334 2ND AVE ,seattle,98121.0,WA
4322,1101 ALASKAN WAY ,seattle,98101.0,WA
4331,542 1ST AVE S ,seattle,98104.0,WA
4339,3509 SW HENDERSON ST ,seattle,98126.0,WA
4349,2137 N NORTHGATE WAY ,seattle,98133.0,WA
4352,1723 NW MARKET ST ,seattle,98107.0,WA
4363,4435 CALIFORNIA AVE SW ,seattle,98116.0,WA
4366,668 S WELLER ST,seattle,98104.0,WA
4375,672 S KING ST,seattle,98104.0,WA
4379,9622 16TH AVE SW,seattle,98106.0,WA
4386,2516 ALKI AVE SW ,seattle,98116.0,WA
4398,8819 14TH AVE S,seattle,98108.0,WA
4400,4546 CALIFORNIA AVE SW ,seattle,98116.0,WA
4411,5105 LEARY AVE NW,seattle,98107.0,WA
4414,1920 PIKE PL,seattle,98101.0,WA
4420,1467 E REPUBLICAN ST,seattle,98112.0,WA
4428,11001 35TH AVE NE ,seattle,98125.0,WA
4438,102 LAKESIDE AVE S ,seattle,98122.0,WA
4439,2823 SW ROXBURY ST ,seattle,98126.0,WA
4445,3058 NW 54TH ST ,seattle,98107.0,WA
4456,6324 6TH AVE S,seattle,98108.0,WA
4470,310 TERRY AVE N,seattle,98109.0,WA
4475,4215 GILMAN AVE W ,seattle,98199.0,WA
4480,9219 35TH AVE NE ,seattle,98115.0,WA
4491,8904 AURORA AVE N ,seattle,98103.0,WA
4497,610 NW 65TH ST ,seattle,98117.0,WA
4511,1422 1ST AVE ,seattle,98101.0,WA
4530,316 15TH AVE E ,seattle,98112.0,WA
4533,1827 15TH AVE W,seattle,98119.0,WA
4538,3500 SW AVALON WAY ,seattle,98126.0,WA
4549,8917 LAKE CITY WAY NE STE #345,seattle,98115.0,WA
4560,1930 PIKE PL,seattle,98101.0,WA
4570,600 PINE ST ,seattle,98101.0,WA
4582,4727 CALIFORNIA AVE SW ,seattle,98116.0,WA
4594,1554 E OLIVE WAY ,seattle,98102.0,WA
4605,900 RAINIER AVE S ,seattle,98144.0,WA
4608,9629 16TH AVE SW,seattle,98106.0,WA
4614,1023 ALASKAN WAY,seattle,98104.0,WA
4621,2123 E UNION ST ,seattle,98122.0,WA
4629,2510 1ST AVE,seattle,98121.0,WA
4631,507 NE Northgate WAY,seattle,98125.0,WA
4648,823 3RD AVE #100,seattle,98104.0,WA
4656,312 N 67TH ST,seattle,98103.0,WA
4668,11728 AURORA AVE N,seattle,98133.0,WA
4686,1503 1ST AVE ,seattle,98101.0,WA
4698,801 SENECA ST,seattle,98101.0,WA
4705,5439 BALLARD AVE NW ,seattle,98107.0,WA
4717,3512 FREMONT PL N,seattle,98103.0,WA
4718,3829 DELRIDGE WAY SW ,seattle,98106.0,WA
4721,19021 INTERNATIONAL BL ,sea tac,98188.0,WA
4726,3055 21ST AVE W ,seattle,98199.0,WA
4739,2408 1ST AVE,seattle,98121.0,WA
4749,2505 1ST AVE ,seattle,98121.0,WA
4758,309 S CLOVERDALE ST ,seattle,98108.0,WA
4760,94 PIKE ST,seattle,98101.0,WA
4763,8517 14TH AVE S,seattle,98108.0,WA
4772,714 TAYLOR AVE N ,seattle,98109.0,WA
4778,1404 34TH AVE ,seattle,98122.0,WA
4787,9000 HOLMAN RD NW ,seattle,98117.0,WA
4793,9743 HOLMAN RD NW ,seattle,98117.0,WA
4800,332 15TH AVE E ,seattle,98112.0,WA
4807,2200 S JACKSON ST ,seattle,98144.0,WA
4814,2800 E MADISON ST ,seattle,98112.0,WA
4816,927 HOWELL ST,seattle,98101.0,WA
4821,2820 ALKI AVE SW ,seattle,98116.0,WA
4826,2214 2ND AVE ,seattle,98121.0,WA
4835,13241 AURORA AVE N ,seattle,98133.0,WA
4840,1200 5TH AVE ,seattle,98101.0,WA
4841,8210 35TH AVE NE ,seattle,98115.0,WA
4853,8003 SEAVIEW AVE NW,seattle,98117.0,WA
4867,3820 RAINIER AVE S,seattle,98118.0,WA
4872,1024 E Pike ST ,seattle,98122.0,WA
4873,4235 E Madison ST ,seattle,98112.0,WA
4875,428 WESTLAKE AVE N #101,seattle,98109.0,WA
4880,213 MARION ST ,seattle,98104.0,WA
4890,2620 ALKI AVE SW ,seattle,98116.0,WA
4895,7210 WOODLAWN AVE NE ,seattle,98115.0,WA
4906,93 PIKE ST #204,seattle,98101.0,WA
4913,422 2ND AVE S #1,seattle,98104.0,WA
4917,415 7TH AVE S,seattle,98104.0,WA
4920,2619 1ST AVE ,seattle,98121.0,WA
4931,14 MERCER ST ,seattle,98109.0,WA
4943,708 NW 65TH ST ,seattle,98117.0,WA
4948,1501 PIKE PL,seattle,98101.0,WA
4958,1940 WESTLAKE AVE ,seattle,98101.0,WA
4971,2100 N NORTHGATE WAY #E,seattle,98133.0,WA
4976,3506 STONE WAY N,seattle,98103.0,WA
4977,1208 MADISON ST,seattle,98104.0,WA
4978,2411 2ND AVE ,seattle,98121.0,WA
4994,4114 UNIVERSITY WAY NE ,seattle,98105.0,WA
5007,674 S WELLER ST,seattle,98104.0,WA
5018,617 S JACKSON ST S,seattle,98104.0,WA
5024,1429 12TH AVE #B,seattle,98122.0,WA
5032,2248 NW Market ST,seattle,98107.0,WA
5038,655 S JACKSON ST ,seattle,98104.0,WA
5039,3057 BEACON AVE S,seattle,98144.0,WA
5041,5433 BALLARD AVE NW ,seattle,98107.0,WA
5048,225 12TH AVE S ,seattle,98144.0,WA
5060,656 S KING ST ,seattle,98104.0,WA
5072,5231 BALLARD AVE NW ,seattle,98107.0,WA
5079,1112 4TH AVE ,seattle,98101.0,WA
5091,5500 8TH AVE NW ,seattle,98107.0,WA
5100,2220 QUEEN ANNE AVE N ,seattle,98109.0,WA
5112,1908 3RD AVE ,seattle,98101.0,WA
5114,1207 S JACKSON ST #110B,seattle,98144.0,WA
5116,10410 HOLMAN RD NW ,seattle,98133.0,WA
5128,4001 AIRPORT WAY S ,seattle,98108.0,WA
5129,9811 15th AVE SW,seattle,98146.0,WA
5146,4909 RAINIER AVE S Ste 102,seattle,98118.0,WA
5151,2129 QUEEN ANNE AVE N ,seattle,98109.0,WA
5165,907 MADISON ST,seattle,98104.0,WA
5175,570 ROY ST,seattle,98109.0,WA
5183,3520 FREMONT AVE N ,seattle,98103.0,WA
5186,3508 FREMONT PL N,seattle,98103.0,WA
5197,3409 STONE WAY N #101,seattle,98103.0,WA
5204,9629 15TH AVE SW ,seattle,98106.0,WA
5212,5400 14TH ST NW ,seattle,98107.0,WA
5221,1629 6TH AVE,seattle,98101.0,WA
5223,2515 NE 55TH ST ,seattle,98105.0,WA
5236,2020 2ND AVE ,seattle,98121.0,WA
5246,217 PIKE ST,seattle,98101.0,WA
5255,1417 BROADWAY ,seattle,98122.0,WA
5281,1483 ALASKAN WAY ,seattle,98101.0,WA
5286,215 JAMES ST,seattle,98104.0,WA
5298,5225 BALLARD AVE NW ,seattle,98107.0,WA
5310,12513 LAKE CITY WAY NE,seattle,98125.0,WA
5313,8230 35TH AVE NE ,seattle,98115.0,WA
5325,4437 CALIFORNIA AVE SW ,seattle,98116.0,WA
5328,610 S JACKSON ST,seattle,98104.0,WA
5337,3621 33RD AVE S,seattle,98144.0,WA
5338,401 NE NORTHLAKE WAY ,seattle,98105.0,WA
5355,4515 UNIVERSITY WAY NE ,seattle,98105.0,WA
5358,1165 HARRISON ST,seattle,98109.0,WA
5365,2030 5TH AVE ,seattle,98121.0,WA
5375,1212 2ND AVE ,seattle,98101.0,WA
5388,1833 BROADWAY AVE ,seattle,98122.0,WA
5402,2962 1ST AVE S ,seattle,98134.0,WA
5410,12306 LAKE CITY WAY NE ,seattle,98125.0,WA
5421,6757 8TH AVE NW,seattle,98117.0,WA
5435,15305 8TH AVE SW ,seattle,98166.0,WA
5437,1201 3RD AVE #210,seattle,98101.0,WA
5445,1028 1ST AVE S ,seattle,98104.0,WA
5453,5905 AIRPORT WAY S,seattle,98108.0,WA
5460,2305 EASTLAKE AVE E ,seattle,98102.0,WA
5472,528 QUEEN ANNE AVE N ,seattle,98109.0,WA
5473,5963 CORSON AVE S #172,seattle,98108.0,WA
5478,94 PIKE ST ,seattle,98101.0,WA
5479,5417 22ND AVE NW ,seattle,98107.0,WA
5491,5201 UNIVERSITY WAY NE,seattle,98105.0,WA
5502,2401 4TH AVE S,seattle,98134.0,WA
5505,3527 CHELAN AVE SW,seattle,98106.0,WA
5515,1901 2ND AVE ,seattle,98101.0,WA
5522,903 19TH AVE E ,seattle,98112.0,WA
5539,722 PINE ST ,seattle,98101.0,WA
5550,658 NE NORTHLAKE WAY ,seattle,98105.0,WA
5556,516 7TH AVE S,seattle,98104.0,WA
5558,2001 4TH AVE ,seattle,98121.0,WA
5573,2422 1ST AVE ,seattle,98121.0,WA
5581,5025 25TH AVE NE ,seattle,98105.0,WA
5583,2425 4TH AVE S ,seattle,98134.0,WA
5591,1937 1ST AVE ,seattle,98101.0,WA
5600,1223 E CHERRY ST,seattle,98122.0,WA
5603,1007 BOREN AVE,seattle,98104.0,WA
5613,6209 15TH AVE NW,seattle,98107.0,WA
5621,718 TAYLOR AVE N ,seattle,98109.0,WA
5630,620 W MCGRAW ST ,seattle,98119.0,WA
5642,1408 NW 85TH ST ,seattle,98117.0,WA
5655,1514 PIKE PL SITE 2,seattle,98101.0,WA
5672,1420 12TH AVE ,seattle,98122.0,WA
5682,418 NW 65TH ST ,seattle,98117.0,WA
5684,12513 LAKE CITY WAY NE ,seattle,98125.0,WA
5689,9261 45TH AVE SW ,seattle,98136.0,WA
5700,1301 5TH AVE ,seattle,98101.0,WA
5708,1529 6TH AVE ,seattle,98101.0,WA
5718,7217 GREENWOOD AVE N,seattle,98103.0,WA
5725,6315 15TH AVE NW ,seattle,98107.0,WA
5731,5200 BALLARD AVE NW,seattle,98107.0,WA
5733,2727 4TH AVE S,seattle,98134.0,WA
5736,507 S JACKSON ST ,seattle,98104.0,WA
5737,213 PIKE ST ,seattle,98101.0,WA
5747,1501 17TH AVE E ,seattle,98112.0,WA
5759,913 E PIKE ST ,seattle,98122.0,WA
5773,4886 BEACON AVE S,seattle,98108.0,WA
5775,2112 NE 65TH ST ,seattle,98115.0,WA
5787,1520 PIKE PL,seattle,98101.0,WA
5796,306 LENORA ST,seattle,98121.0,WA
5804,5000 E MARGINAL WAY S,seattle,98134.0,WA
5821,4458 CALIFORNIA AVE SW ,seattle,98116.0,WA
5830,5245 CALIFORNIA AVE SW,seattle,98136.0,WA
5840,173 S Washington ST ,seattle,98104.0,WA
5849,1907 4TH AVE S,seattle,98134.0,WA
5851,1219 E JEFFERSON ST ,seattle,98122.0,WA
5858,118 W MERCER ST ,seattle,98119.0,WA
5872,1509 1ST AVE ,seattle,98101.0,WA
5884,530 QUEEN ANNE AVE N ,seattle,98109.0,WA
5896,411 1ST AVE S ,seattle,98104.0,WA
5906,6519 4TH AVE S #B,seattle,98108.0,WA
5908,111 NE 45TH ST ,seattle,98105.0,WA
5920,6415 32ND AVE NW ,seattle,98107.0,WA
5925,213 N 85TH ST ,seattle,98103.0,WA
5936,4865 RAINIER AVE S ,seattle,98118.0,WA
5946,3715 NE 45TH ST ,seattle,98105.0,WA
5959,4247 UNIVERSITY WAY NE ,seattle,98105.0,WA
5972,2115 QUEEN ANNE AVE N ,seattle,98109.0,WA
5983,409 ROY ST ,seattle,98109.0,WA
5992,1928 PIKE PL,seattle,98101.0,WA
6002,415 1ST AVE S ,seattle,98104.0,WA
6009,301 NW 85TH ST ,seattle,98117.0,WA
6011,222 5TH AVE N,seattle,98109.0,WA
6035,1600 PIKE PL ,seattle,98101.0,WA
6046,14515 AURORA AVE N,shoreline,98133.0,WA
6053,4509 CALIFORNIA AVE SW,seattle,98116.0,WA
6061,1400 34TH AVE ,seattle,98122.0,WA
6071,135 S LUCILE ST,seattle,98108.0,WA
6081,2125 QUEEN ANNE AVE N ,seattle,98109.0,WA
6092,2801 E MADISON ST ,seattle,98112.0,WA
6096,4333 UNIVERSITY WAY NE ,seattle,98105.0,WA
6108,305 HARRISON ST #221,seattle,98109.0,WA
6110,1514 PIKE PL,seattle,98101.0,WA
6121,4512 CALIFORNIA AVE SW ,seattle,98116.0,WA
6131,4541 UNIVERSITY WAY NE ,seattle,98105.0,WA
6143,72 S WASHINGTON ST,seattle,98104.0,WA
6163,93 YESLER WAY,seattle,98104.0,WA
6172,1401 NE 42ND ST,seattle,98105.0,WA
6177,3516 FREMONT PL N,seattle,98103.0,WA
6182,927 9TH AVE,seattle,98104.0,WA
6186,364 ROY ST,seattle,98109.0,WA
6189,6101 15TH AVE NW ,seattle,98107.0,WA
6209,7818 GREENWOOD AVE N ,seattle,98103.0,WA
6221,301 WESTLAKE AVE N ,seattle,98109.0,WA
6225,20717 INTERNATIONAL BL ,seattle,98198.0,WA
6232,757 BELLEVUE AVE E ,seattle,98102.0,WA
6234,426 BROADWAY AVE E ,seattle,98102.0,WA
6246,1447 NW BALLARD WAY,seattle,98107.0,WA
6262,1506 PIKE PL ,seattle,98101.0,WA
6272,7040 1/2 15TH AVE NW ,seattle,98117.0,WA
6276,524 6TH AVE S ,seattle,98104.0,WA
6287,2110 N 55TH ST ,seattle,98103.0,WA
6294,615 19TH AVE E ,seattle,98112.0,WA
6307,613 BROADWAY AVE E ,seattle,98102.0,WA
6318,1046 1ST AVE S ,seattle,98134.0,WA
6328,4750 CALIFORNIA AVE SW ,seattle,98116.0,WA
6333,315 N 145TH ST ,seattle,98133.0,WA
6337,5310 BALLARD AVE NW ,seattle,98107.0,WA
6345,928 12TH AVE ,seattle,98122.0,WA
6348,2000 4TH AVE ,seattle,98121.0,WA
6357,429 WESTLAKE AVE N,seattle,98109.0,WA
6363,901 5TH AVE ,seattle,98104.0,WA
6366,5140 BALLARD AVE NW ,seattle,98107.0,WA
6373,1200 NE 45TH ST ,seattle,98105.0,WA
6384,707 E PINE ST,seattle,98122.0,WA
6396,407 BROAD ST,seattle,98109.0,WA
6403,1001 E PINE ST,seattle,98122.0,WA
6411,1719 SW ROXBURY ST ,seattle,98106.0,WA
6422,90 PIKE ST,seattle,98101.0,WA
6433,21 MERCER ST,seattle,98109.0,WA
6442,909 MADISON ST ,seattle,98104.0,WA
6448,2329 CALIFORNIA AVE SW ,seattle,98116.0,WA
6450,700 PIKE ST ,seattle,98101.0,WA
6462,462 N 36TH ST ,seattle,98103.0,WA
6467,1526 PIKE PL ,seattle,98101.0,WA
6476,4401 4TH AVE S ,seattle,98134.0,WA
6491,4222 UNIVERSITY WAY NE ,seattle,98105.0,WA
6493,1427 BROADWAY,seattle,98122.0,WA
6499,8 W MERCER ST,seattle,98119.0,WA
6503,1207 S JACKSON ST B101,seattle,98144.0,WA
6510,1411 21ST AVE ,seattle,98122.0,WA
6526,515 QUEEN ANNE AVE ,seattle,98109.0,WA
6537,1101 ALASKAN WAY 201,seattle,98101.0,WA
6544,400 PINE ST #42,seattle,98101.0,WA
6547,2221 NW MARKET ST,seattle,98107.0,WA
6560,1538 12TH AVE #B,seattle,98122.0,WA
6566,2300 CALIFORNIA AVE SW ,seattle,98116.0,WA
6578,1429 4TH AVE,seattle,98101.0,WA
6582,1600 MELROSE AVE,seattle,98122.0,WA
6584,121 E BOSTON ST,seattle,98102.0,WA
6587,10119 AURORA AVE N ,seattle,98133.0,WA
6591,1950 6TH AVE,seattle,98101.0,WA
6599,3650 WALLINGFORD AVE N,seattle,98103.0,WA
6605,601 QUEEN ANNE AVE N ,seattle,98109.0,WA
6613,600 5TH AVE S ,seattle,98104.0,WA
6614,6509 ROOSEVELT WAY NE,seattle,98115.0,WA
6627,345 15TH AVE E,seattle,98112.0,WA
6631,3130 E MADISON ST ,seattle,98112.0,WA
6639,663 S WELLER ST ,seattle,98104.0,WA
6652,2301 NW MARKET ST ,seattle,98107.0,WA
6677,818 STEWART ST #120,seattle,98101.0,WA
6680,805 S 112TH ST ,seattle,98168.0,WA
6687,14330 LAKE CITY WAY NE STE 101,seattle,98125.0,WA
6691,5503 AIRPORT WAY S ,seattle,98108.0,WA
6699,600 PINE ST,seattle,98101.0,WA
6713,2331 2ND AVE,seattle,98121.0,WA
6721,1501 WESTERN AVE ,seattle,98101.0,WA
6730,2819 2ND AVE ,seattle,98121.0,WA
6734,1356 E OLIVE WAY ,seattle,98122.0,WA
6742,2580 SW BARTON ST,seattle,98126.0,WA
6748,515 Union ST ,seattle,98101.0,WA
6753,14346 15TH AVE NE ,seattle,98125.0,WA
6759,318 NICKERSON ST,seattle,98109.0,WA
6770,5239 BALLARD AVE NW,seattle,98107.0,WA
6772,5305 15TH AVE NW,seattle,98107.0,WA
6783,608 S WELLER ST ,seattle,98104.0,WA
6795,520 S MAIN ST ,seattle,98104.0,WA
6796,2313 N 45TH ST ,seattle,98103.0,WA
6807,4237 UNIVERSITY WAY NE ,seattle,98105.0,WA
6817,2460 WESTERN AVE ,seattle,98121.0,WA
6824,5601 1ST AVE S ,seattle,98108.0,WA
6828,1700 7TH AVE ,seattle,98101.0,WA
6834,1401 BROADWAY,seattle,98122.0,WA
6841,206 N 36TH ST ,seattle,98103.0,WA
6852,306 23RD AVE S ,seattle,98144.0,WA
6856,807 1ST AVE ,seattle,98104.0,WA
6863,4 W ROY ST ,seattle,98119.0,WA
6872,625 BROADWAY AVE E ,seattle,98102.0,WA
6883,3315 BEACON AVE S,seattle,98144.0,WA
6890,2132 N NORTHGATE WAY ,seattle,98133.0,WA
6899,2234 2ND AVE ,seattle,98121.0,WA
6910,5700 1ST AVE S,seattle,98108.0,WA
6917,2341 CALIFORNIA AVE SW ,seattle,98116.0,WA
6928,9999 HOLMAN RD NW,seattle,98117.0,WA
6934,605 QUEEN ANNE AVE N ,seattle,98109.0,WA
6946,500 BROADWAY AVE,seattle,98122.0,WA
6949,2308 E Union ST,seattle,98122.0,WA
6951,2336 25TH AVE S,seattle,98144.0,WA
6957,1452 NW 70TH ST ,seattle,98117.0,WA
6969,2770 ALKI AVE SW,seattle,98116.0,WA
6980,3401 CALIFORNIA AVE SW ,seattle,98116.0,WA
6987,10601 S 16th AVE SW,seattle,98146.0,WA
6996,3121 E MADISON ST ,seattle,98112.0,WA
7004,13448 AURORA AVE N ,seattle,98133.0,WA
7012,1714 18TH AVE,seattle,98122.0,WA
7022,221 1ST AVE S ,seattle,98104.0,WA
7028,9400 RAINIER AVE S,seattle,98118.0,WA
7036,2947 EASTLAKE AVE E ,seattle,98102.0,WA
7039,1827 15TH AVE W A-10,seattle,98119.0,WA
7044,232 1ST AVE W ,seattle,98119.0,WA
7056,3407 CALIFORNIA AVE SW,seattle,98116.0,WA
7063,3040 NE 45TH ST ,seattle,98105.0,WA
7075,1620 4TH AVE #4,seattle,98101.0,WA
7078,7401 GREENWOOD AVE N ,seattle,98103.0,WA
7089,1100 WESTERN AVE,seattle,98101.0,WA
7092,4309 S HENDERSON ST ,seattle,98118.0,WA
7093,3526 FREMONT PL N #B,seattle,98103.0,WA
7102,3230 EASTLAKE AVE E ,seattle,98102.0,WA
7114,1000 NE NORTHGATE WAY ,seattle,98125.0,WA
7116,908 12TH AVE,seattle,98122.0,WA
7122,1411 N 45TH ST ,seattle,98103.0,WA
7132,2609 S MCCLELLAN ST ,seattle,98144.0,WA
7144,415 CEDAR ST,seattle,98121.0,WA
7145,711 S KING ST,seattle,98104.0,WA
7151,555 ALOHA ST 100,seattle,98109.0,WA
7158,1200 S JACKSON ST #8,seattle,98144.0,WA
7159,4256 FREMONT AVE N ,seattle,98103.0,WA
7160,129 1ST AVE N ,seattle,98109.0,WA
7161,3019 BEACON AVE S,seattle,98144.0,WA
7162,9005 35TH AVE SW ,seattle,98126.0,WA
7164,9031 25TH AVE SW,seattle,98126.0,WA
7171,1509 PIKE PL #3,seattle,98101.0,WA
7182,721 E PIKE ST,seattle,98122.0,WA
7187,7111 RAINIER AVE S,seattle,98118.0,WA
7190,4106 BROOKLYN AVE NE #101 A,seattle,98105.0,WA
7193,2523 5th AVE,seattle,98121.0,WA
7196,1522 12TH AVE,seattle,98122.0,WA
7200,5242 LEARY WAY NW,seattle,98107.0,WA
7213,115 BROADWAY AVE E ,seattle,98102.0,WA
7224,8313 GREENWOOD AVE N,seattle,98103.0,WA
7228,2212 N 45TH ST ,seattle,98103.0,WA
7239,1501 A MELROSE AVE,seattle,98122.0,WA
7242,216 UNION ST ,seattle,98101.0,WA
7252,706 Taylor AVE N,seattle,98109.0,WA
7259,269 NE 45TH ST ,seattle,98105.0,WA
7267,419 DENNY WAY ,seattle,98109.0,WA
7278,4229 UNIVERSITY WAY NE,seattle,98105.0,WA
7306,1759 1ST AVE S,seattle,98134.0,WA
7311,2106 N 55TH ST ,seattle,98103.0,WA
7320,110 BOREN AVE S ,seattle,98144.0,WA
7329,1325 4TH AVE ,seattle,98101.0,WA
7331,3617 NE 45TH ST ,seattle,98105.0,WA
7342,350 TERRY AVE N,seattle,98109.0,WA
7344,2234 1ST AVE,seattle,98121.0,WA
7348,629 PIKE ST ,seattle,98101.0,WA
7360,5041 RAINIER AVE S #107,seattle,98118.0,WA
7361,3501 STONE WAY N ,seattle,98103.0,WA
7371,1722 NW MARKET ST ,seattle,98107.0,WA
7385,6760 W MARGINAL WAY SW ,seattle,98106.0,WA
7388,8617 14TH AVE S,seattle,98108.0,WA
7398,2739 E MADISON ST ,seattle,98112.0,WA
7406,801 1ST AVE ,seattle,98104.0,WA
7416,500 MERCER ST ,seattle,98109.0,WA
7426,1302 6TH AVE,seattle,98101.0,WA
7427,1411 NE 42ND ST ,seattle,98105.0,WA
7432,4718 CALIFORNIA AVE SW ,seattle,98116.0,WA
7444,2132 WESTLAKE AVE N ,seattle,98109.0,WA
7446,9910 8TH AVE SW,seattle,98106.0,WA
7451,2021 NW MARKET ST ,seattle,98107.0,WA
7464,6546 CALIFORNIA AVE SW,seattle,98136.0,WA
7466,4302 FREMONT AVE N,seattle,98103.0,WA
7471,1830 12TH AVE ,seattle,98122.0,WA
7476,5316 BALLARD AVE NW,seattle,98107.0,WA
7480,8305 15TH AVE NW,seattle,98117.0,WA
7494,3818 S GRAHAM ST #B,seattle,98118.0,WA
7501,14300 AURORA AVE N ,seattle,98133.0,WA
7510,1943 1ST AVE S,seattle,98134.0,WA
7518,408 BROADWAY AVE E,seattle,98102.0,WA
7523,4501 INTERLAKE AVE N,seattle,98103.0,WA
7533,9615 15TH AVE SW,seattle,98106.0,WA
7541,2716 ALKI AVE SW,seattle,98116.0,WA
7546,302 NE NORTHGATE WAY,seattle,98125.0,WA
7548,81 YESLER WAY,seattle,98104.0,WA
7559,418 MAYNARD AVE S ,seattle,98104.0,WA
7571,3109 E MADISON ST,seattle,98112.0,WA
7573,85 PIKE ST ,seattle,98101.0,WA
7578,601 S KING ST 20 ,seattle,98104.0,WA
7591,2201 Westlake AVE #101,seattle,98121.0,WA
7605,1307 N 46TH ST ,seattle,98103.0,WA
7611,1918 8TH AVE FL 11,seattle,98101.0,WA
7612,1515 WESTLAKE AVE N ,seattle,98109.0,WA
7622,1319 NE 43RD ST ,seattle,98105.0,WA
7627,550 QUEEN ANNE AVE N ,seattle,98109.0,WA
7630,10406 16TH AVE SW,seattle,98146.0,WA
7633,1301 4TH AVE ,seattle,98101.0,WA
7642,2801 WESTERN AVE #A,seattle,98121.0,WA
7647,400 PINE ST ,seattle,98101.0,WA
7669,12319 ROOSEVELT WAY NE ,seattle,98125.0,WA
7677,4217 UNIVERSITY WAY NE ,seattle,98105.0,WA
7690,4210 E MADISON ST ,seattle,98112.0,WA
7698,3620 STONE WAY N,seattle,98103.0,WA
7699,1518 PIKE PL,seattle,98101.0,WA
7710,2207 1ST AVE ,seattle,98121.0,WA
7729,12543 LAKE CITY WAY NE ,seattle,98125.0,WA
7740,2414 BEACON AVE S ,seattle,98144.0,WA
